image_path,quality_type,grayscale_mean,laplacian_variance,glare_pixel_ratio,largest_highlight_component_ratio,is_blur,brightness,has_glare,quality_result
data\processed\bank_card\glare\bank_card_0012.png,glare,91.95144164759725,1105.0528335661725,0.035878146453089246,0.017774599542334096,False,normal,True,review
data\processed\bank_card\glare\bank_card_0013.png,glare,91.77090675057208,1126.530167662282,0.034161899313501144,0.016189931350114418,False,normal,True,review
data\processed\bank_card\glare\bank_card_0014.png,glare,91.19257723112128,1126.2036115982091,0.033092105263157895,0.014962814645308924,False,normal,True,review
data\processed\bank_card\glare\bank_card_0015.png,glare,90.82592391304348,1164.7426276165156,0.03153890160183066,0.01268020594965675,False,normal,True,review
data\processed\bank_card\glare\bank_card_0016.png,glare,89.75260869565217,1043.6718724677742,0.029127574370709383,0.0151058352402746,False,normal,True,review
data\processed\bank_card\glare\bank_card_0017.png,glare,91.78337814645309,1163.592564687454,0.034742562929061784,0.016058352402745994,False,normal,True,review
data\processed\bank_card\glare\bank_card_0018.png,glare,90.0471252860412,1057.5496585089643,0.029579519450800916,0.015254576659038902,False,normal,True,review
data\processed\bank_card\glare\bank_card_0019.png,glare,91.34943363844394,1165.2067637721225,0.03312643020594966,0.014244851258581236,False,normal,True,review
data\processed\bank_card\glare\bank_card_0020.png,glare,91.19732837528605,1138.8896127423739,0.032920480549199084,0.01443649885583524,False,normal,True,review
data\processed\bank_card\glare\bank_card_0021.png,glare,91.40842105263158,1179.4729193785295,0.03302631578947368,0.014061784897025172,False,normal,True,review
data\processed\bank_card\glare\bank_card_0022.png,glare,91.80683924485126,1168.8266436348224,0.03532036613272311,0.01622711670480549,False,normal,True,review
data\processed\bank_card\glare\bank_card_0023.png,glare,92.68060354691076,1136.4741207515274,0.036744851258581235,0.01840675057208238,False,normal,True,review
data\processed\bank_card\glare\bank_card_0024.png,glare,90.6883066361556,1134.6177591954631,0.031009725400457665,0.012651601830663616,False,normal,True,review
data\processed\bank_card\glare\bank_card_0025.png,glare,92.37282608695652,1160.1394697217788,0.03631578947368421,0.017554347826086957,False,normal,True,review
data\processed\bank_card\glare\bank_card_0026.png,glare,89.7241361556064,1060.5450875707488,0.028240846681922196,0.013383867276887873,False,normal,True,review
data\processed\bank_card\glare\bank_card_0027.png,glare,91.23190217391304,1169.3067466096509,0.033100686498855836,0.014213386727688787,False,normal,True,review
data\processed\bank_card\glare\bank_card_0028.png,glare,90.94545480549199,1120.61682098036,0.03145881006864989,0.013315217391304347,False,normal,True,review
data\processed\bank_card\glare\bank_card_0029.png,glare,90.77932780320366,1133.05886903528,0.031041189931350115,0.012683066361556064,False,normal,True,review
data\processed\bank_card\glare\bank_card_0030.png,glare,90.65130434782608,1121.7457626279574,0.031169908466819222,0.012980549199084668,False,normal,True,review
data\processed\bank_card\glare\bank_card_0031.png,glare,90.7862557208238,1104.820116174868,0.03269450800915332,0.016287185354691074,False,normal,True,review
data\processed\bank_card\glare\bank_card_0032.png,glare,90.78210240274599,1174.6717351680034,0.03126716247139588,0.012339816933638444,False,normal,True,review
data\processed\bank_card\glare\bank_card_0033.png,glare,90.55284897025172,1161.5760601107947,0.031035469107551488,0.012245423340961098,False,normal,True,review
data\processed\bank_card\glare\bank_card_0034.png,glare,91.43565503432494,1146.2285601107951,0.03341533180778032,0.014951372997711671,False,normal,True,review
data\processed\bank_card\glare\bank_card_0035.png,glare,91.27825514874142,1147.5623759002685,0.03319508009153318,0.014659610983981693,False,normal,True,review
data\processed\bank_card\glare\bank_card_0036.png,glare,91.11548913043478,1180.2226390581632,0.032030892448512586,0.012954805491990847,False,normal,True,review
data\processed\bank_card\glare\bank_card_0037.png,glare,89.46121281464531,1030.300116174868,0.027391304347826086,0.013083524027459954,False,normal,True,review
data\processed\bank_card\glare\bank_card_0038.png,glare,91.1191590389016,1145.4131138865384,0.03245995423340961,0.014013157894736842,False,normal,True,review
data\processed\bank_card\glare\bank_card_0039.png,glare,90.69939645308925,1123.8139033602229,0.03125,0.013037757437070939,False,normal,True,review
data\processed\bank_card\glare\bank_card_0040.png,glare,90.94310926773456,1165.9002363121676,0.032643020594965676,0.013495423340961099,False,normal,True,review
data\processed\bank_card\glare\bank_card_0041.png,glare,90.49838386727689,1147.5255623991243,0.03071796338672769,0.012314073226544622,False,normal,True,review
data\processed\bank_card\glare\bank_card_0042.png,glare,91.03179633867276,1129.894017776699,0.03225114416475972,0.014041762013729977,False,normal,True,review
data\processed\bank_card\glare\bank_card_0043.png,glare,92.27490846681923,1119.194378188598,0.036816361556064076,0.01842391304347826,False,normal,True,review
data\processed\bank_card\glare\bank_card_0044.png,glare,91.61435926773456,1170.492793520406,0.03447940503432494,0.015529176201372999,False,normal,True,review
data\processed\bank_card\glare\bank_card_0045.png,glare,92.12301487414187,1132.2107626279574,0.036721967963386726,0.018895881006864988,False,normal,True,review
data\processed\bank_card\glare\bank_card_0046.png,glare,90.83557780320366,1126.7440177766987,0.03166762013729977,0.013289473684210526,False,normal,True,review
data\processed\bank_card\glare\bank_card_0047.png,glare,90.25151315789473,1047.3587374563326,0.02986842105263158,0.015640732265446225,False,normal,True,review
data\processed\bank_card\glare\bank_card_0048.png,glare,90.93949656750573,1149.303846151985,0.03300915331807781,0.0138558352402746,False,normal,True,review
data\processed\bank_card\glare\bank_card_0049.png,glare,89.71058638443935,1099.6645383716643,0.02911613272311213,0.01148741418764302,False,normal,True,review
data\processed\bank_card\glare\bank_card_0050.png,glare,90.33621281464531,1141.4863804769275,0.030577803203661328,0.011973684210526315,False,normal,True,review
data\processed\bank_card\glare\bank_card_0051.png,glare,92.5058409610984,1153.2024159460352,0.03719679633867277,0.01869279176201373,False,normal,True,review
data\processed\bank_card\glare\bank_card_0052.png,glare,90.44489130434782,1114.17170084306,0.031510297482837527,0.015331807780320367,False,normal,True,review
data\processed\bank_card\glare\bank_card_0053.png,glare,91.50134439359267,1168.495121895692,0.03374713958810069,0.014848398169336384,False,normal,True,review
data\processed\bank_card\glare\bank_card_0054.png,glare,90.45119565217391,1149.9547614837927,0.030266018306636156,0.011618993135011442,False,normal,True,review
data\processed\bank_card\glare\bank_card_0055.png,glare,91.64872139588101,1126.2119067927174,0.03388157894736842,0.015480549199084669,False,normal,True,review
data\processed\bank_card\glare\bank_card_0056.png,glare,89.11991704805492,1050.813445694319,0.02660183066361556,0.01217391304347826,False,normal,True,review
data\processed\bank_card\glare\bank_card_0057.png,glare,90.55460812356979,1092.3272557629687,0.0313358123569794,0.015254576659038902,False,normal,True,review
data\processed\bank_card\glare\bank_card_0058.png,glare,91.07429633867277,1145.3449388293302,0.03256864988558352,0.014013157894736842,False,normal,True,review
data\processed\bank_card\glare\bank_card_0059.png,glare,90.31911041189932,1136.9574445501542,0.030406178489702517,0.011885011441647598,False,normal,True,review
data\processed\bank_card\glare\bank_card_0060.png,glare,92.04727688787186,1165.9641035890556,0.03515160183066362,0.0161441647597254,False,normal,True,review
data\processed\bank_card\glare\bank_card_0061.png,glare,92.52052631578947,1140.6914891725796,0.03674199084668192,0.0184954233409611,False,normal,True,review
data\processed\bank_card\glare\bank_card_0062.png,glare,90.35548913043478,1125.7199102252114,0.03094679633867277,0.013641304347826087,False,normal,True,review
data\processed\bank_card\glare\bank_card_0063.png,glare,91.27594679633867,1161.5428907744104,0.03327231121281465,0.014419336384439358,False,normal,True,review
data\processed\bank_card\glare\bank_card_0064.png,glare,91.48897597254005,1118.5307283030145,0.03444508009153318,0.016187070938215104,False,normal,True,review
data\processed\bank_card\glare\bank_card_0065.png,glare,91.09237700228833,1150.8028049620534,0.03248569794050343,0.013844393592677345,False,normal,True,review
data\processed\bank_card\glare\bank_card_0066.png,glare,90.54430205949657,1126.6839205226943,0.030829519450800914,0.01249141876430206,False,normal,True,review
data\processed\bank_card\glare\bank_card_0067.png,glare,90.33761727688787,1096.444515488369,0.03091533180778032,0.01330949656750572,False,normal,True,review
data\processed\bank_card\glare\bank_card_0068.png,glare,90.92352116704805,1167.4840234975225,0.03193935926773455,0.01281178489702517,False,normal,True,review
data\processed\bank_card\glare\bank_card_0069.png,glare,90.91484839816934,1085.1070269300167,0.03257723112128146,0.014419336384439358,False,normal,True,review
data\processed\bank_card\glare\bank_card_0070.png,glare,90.71247425629291,1127.547187113083,0.03092391304347826,0.01268020594965675,False,normal,True,review
data\processed\bank_card\glare\bank_card_0071.png,glare,90.07722254004577,1154.7811230398568,0.02936212814645309,0.010783752860411899,False,normal,True,review
data\processed\bank_card\glare\bank_card_0072.png,glare,90.7983180778032,1162.9652248705204,0.03198798627002288,0.012980549199084668,False,normal,True,review
data\processed\bank_card\glare\bank_card_0073.png,glare,91.17940217391305,1154.8291836805888,0.03234267734553776,0.013858695652173913,False,normal,True,review
data\processed\bank_card\glare\bank_card_0074.png,glare,91.75093249427917,1066.1791379139986,0.03566361556064073,0.021719107551487413,False,normal,True,review
data\processed\bank_card\glare\bank_card_0075.png,glare,91.95968535469108,1167.7687603396278,0.03506006864988558,0.01622711670480549,False,normal,True,review
data\processed\bank_card\glare\bank_card_0076.png,glare,91.92364988558353,1163.979097868232,0.03506006864988558,0.01619279176201373,False,normal,True,review
data\processed\bank_card\glare\bank_card_0077.png,glare,90.56382151029749,1105.6534742984377,0.03125,0.014236270022883295,False,normal,True,review
data\processed\bank_card\glare\bank_card_0078.png,glare,91.53329805491991,1118.7016035890558,0.03412471395881007,0.015952517162471397,False,normal,True,review
data\processed\bank_card\glare\bank_card_0079.png,glare,91.93660183066362,1153.1262031313902,0.03462242562929062,0.015952517162471397,False,normal,True,review
data\processed\bank_card\glare\bank_card_0080.png,glare,90.06219679633867,1124.6125475249826,0.02941075514874142,0.011161327231121282,False,normal,True,review
data\processed\bank_card\glare\bank_card_0081.png,glare,91.71030320366133,1111.0893553053027,0.03473398169336384,0.018383867276887872,False,normal,True,review
data\processed\bank_card\glare\bank_card_0082.png,glare,92.30266876430206,1143.645974298438,0.03734839816933638,0.018998855835240275,False,normal,True,review
data\processed\bank_card\glare\bank_card_0083.png,glare,90.35943935926774,1084.0399388293304,0.030929633867276887,0.015243135011441648,False,normal,True,review
data\processed\bank_card\glare\bank_card_0084.png,glare,90.11571224256294,1079.9905852824195,0.02991990846681922,0.014902745995423341,False,normal,True,review
data\processed\bank_card\glare\bank_card_0085.png,glare,90.11202231121281,1109.7072386004972,0.03012299771167048,0.012757437070938215,False,normal,True,review
data\processed\bank_card\glare\bank_card_0086.png,glare,91.19218535469108,1121.5659113693762,0.03270022883295195,0.014470823798627002,False,normal,True,review
data\processed\bank_card\glare\bank_card_0087.png,glare,91.66196224256294,1098.8906138865386,0.03485411899313501,0.016570366132723113,False,normal,True,review
data\processed\bank_card\glare\bank_card_0088.png,glare,90.96895308924485,1142.491569264113,0.032339816933638445,0.013841533180778033,False,normal,True,review
data\processed\bank_card\glare\bank_card_0089.png,glare,90.08616990846681,1092.3423701794447,0.030380434782608694,0.013984553775743707,False,normal,True,review
data\processed\bank_card\glare\bank_card_0090.png,glare,89.96463386727689,1130.8359857400853,0.029098970251716247,0.010703661327231122,False,normal,True,review
data\processed\bank_card\glare\bank_card_0091.png,glare,89.76573226544622,1106.114687113083,0.028901601830663617,0.010855263157894738,False,normal,True,review
data\processed\bank_card\glare\bank_card_0092.png,glare,91.5762814645309,1092.6660143442045,0.034651029748283754,0.017826086956521738,False,normal,True,review
data\processed\bank_card\glare\bank_card_0093.png,glare,90.77655892448513,1130.993302673724,0.03153604118993135,0.013295194508009154,False,normal,True,review
data\processed\bank_card\glare\bank_card_0094.png,glare,90.08701372997712,1128.6523358545019,0.030102974828375286,0.011327231121281464,False,normal,True,review
data\processed\bank_card\glare\bank_card_0095.png,glare,91.74732837528605,1142.6595555341357,0.03442219679633867,0.015820938215102973,False,normal,True,review
data\processed\bank_card\glare\bank_card_0096.png,glare,90.97968535469107,1091.4997271588495,0.03283180778032037,0.01590102974828375,False,normal,True,review
data\processed\bank_card\glare\bank_card_0097.png,glare,90.93799485125858,1139.6290978682318,0.03282322654462243,0.014931350114416476,False,normal,True,review
data\processed\bank_card\glare\bank_card_0098.png,glare,90.888352402746,1101.5763861977514,0.0315675057208238,0.0158266590389016,False,normal,True,review
data\processed\bank_card\glare\bank_card_0099.png,glare,91.26685354691075,1125.9739891725796,0.03250858123569794,0.014344965675057208,False,normal,True,review
data\processed\bank_card\glare\bank_card_0100.png,glare,91.11522311212815,1138.5558999277284,0.03252288329519451,0.014216247139588101,False,normal,True,review
data\processed\bank_card\occlusion\bank_card_0001.png,occlusion,84.04313215102975,1047.3185086233807,0.014651029748283752,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0002.png,occlusion,84.02215675057208,1037.5372958087353,0.014496567505720823,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0003.png,occlusion,84.04844393592677,1040.1548129712066,0.014565217391304348,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0004.png,occlusion,84.09093535469107,1053.701798097065,0.014811212814645308,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0005.png,occlusion,84.06534610983982,1044.4092466096506,0.014688215102974828,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0006.png,occlusion,84.14054919908467,1067.7025646874538,0.015154462242562929,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0007.png,occlusion,84.2783638443936,1094.7506367698338,0.015546338672768879,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0008.png,occlusion,84.01806350114417,1038.2983999277285,0.014447940503432495,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0009.png,occlusion,84.04865846681922,1041.492564687454,0.014588100686498856,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0010.png,occlusion,84.1249456521739,1064.3835601107949,0.015065789473684211,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0011.png,occlusion,84.06397311212815,1044.9144525593074,0.01466533180778032,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0012.png,occlusion,84.0637585812357,1043.51358299409,0.014642448512585813,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0013.png,occlusion,84.06093535469108,1043.2220955799025,0.014659610983981693,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0014.png,occlusion,84.07302917620137,1044.0414777309322,0.014696796338672768,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0015.png,occlusion,84.24772597254004,1080.7875189208635,0.015434782608695652,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0016.png,occlusion,84.04511155606407,1041.836111598209,0.014585240274599542,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0017.png,occlusion,84.24504004576659,1083.4958656027857,0.015420480549199084,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0018.png,occlusion,84.06603832951946,1046.2100589666302,0.014693935926773455,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0019.png,occlusion,84.24843249427917,1082.9421699506117,0.015423340961098398,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0020.png,occlusion,84.09787471395882,1052.5889720101086,0.014816933638443936,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0021.png,occlusion,84.27221967963386,1094.967730591344,0.015534897025171624,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0022.png,occlusion,84.2499456521739,1082.7089434059894,0.015463386727688787,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0023.png,occlusion,84.1021138443936,1054.0134571359665,0.014825514874141877,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0024.png,occlusion,84.0666876430206,1046.2159285318476,0.014725400457665903,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0025.png,occlusion,84.14158752860412,1069.4143095387124,0.015137299771167049,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0026.png,occlusion,84.02559782608695,1042.3324617126254,0.014545194508009153,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0027.png,occlusion,84.24858695652173,1083.1195383716645,0.015423340961098398,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0028.png,occlusion,84.02078375286041,1037.8269182343647,0.014473684210526316,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0029.png,occlusion,84.06868993135012,1046.040573840772,0.014699656750572082,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0030.png,occlusion,84.05055205949657,1042.261735168003,0.0146395881006865,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0031.png,occlusion,84.11490846681922,1063.803497181733,0.014979977116704806,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0032.png,occlusion,84.24647883295195,1081.3778507286438,0.015414759725400457,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0033.png,occlusion,84.24636727688787,1081.6465635432892,0.015394736842105263,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0034.png,occlusion,84.12510297482838,1059.6993495844793,0.014948512585812358,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0035.png,occlusion,84.11560068649885,1064.8551333373396,0.015028604118993136,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0036.png,occlusion,84.27316647597254,1093.5364834517559,0.015529176201372999,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0037.png,occlusion,84.0983123569794,1060.753760339628,0.01494279176201373,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0038.png,occlusion,84.10556064073226,1058.00784500782,0.0148941647597254,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0039.png,occlusion,84.06513157894737,1043.0264662892846,0.01466533180778032,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0040.png,occlusion,84.26779748283752,1090.5455566783005,0.015474828375286041,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0041.png,occlusion,84.10676773455377,1065.0472042755546,0.014971395881006865,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0042.png,occlusion,84.04087242562929,1040.536025785852,0.014576659038901601,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0043.png,occlusion,84.0995823798627,1049.3971585089641,0.014851258581235698,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0044.png,occlusion,84.22360411899314,1081.0991894014128,0.015314645308924485,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0045.png,occlusion,84.2599942791762,1095.7719010718931,0.015474828375286041,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0046.png,occlusion,84.07814931350114,1047.93255896663,0.014711098398169337,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0047.png,occlusion,84.09051201372998,1053.2912088522137,0.014776887871853547,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0048.png,occlusion,84.25129290617849,1090.593783222923,0.015426201372997711,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0049.png,occlusion,84.05098970251716,1042.7256710947765,0.014636727688787186,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0050.png,occlusion,84.12143020594965,1060.0321013007263,0.01494279176201373,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0051.png,occlusion,84.13388157894737,1066.7831310490099,0.015080091533180778,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0052.png,occlusion,84.20657894736843,1074.0061802480946,0.015205949656750572,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0053.png,occlusion,84.24282036613272,1081.9901104540443,0.01539187643020595,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0054.png,occlusion,84.11752860411899,1061.6494983258979,0.015020022883295195,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0055.png,occlusion,84.0887156750572,1052.1376390581634,0.014782608695652174,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0056.png,occlusion,84.0754490846682,1046.5903278453486,0.014765446224256292,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0057.png,occlusion,84.13610125858123,1068.3504136577055,0.015108695652173912,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0058.png,occlusion,84.09243421052632,1059.6761058773855,0.014891304347826087,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0059.png,occlusion,84.10008009153319,1054.1565578224654,0.014862700228832952,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0060.png,occlusion,84.21936498855835,1079.6419239551885,0.015306064073226544,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0061.png,occlusion,84.09135869565218,1055.0152992412295,0.014782608695652174,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0062.png,occlusion,84.11490846681922,1063.803497181733,0.014979977116704806,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0063.png,occlusion,84.22326659038902,1076.9409514151428,0.015306064073226544,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0064.png,occlusion,84.04171910755149,1042.389807250383,0.014582379862700228,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0065.png,occlusion,84.11845537757436,1063.4090807057605,0.01498283752860412,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0066.png,occlusion,84.05055205949657,1042.261735168003,0.0146395881006865,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0067.png,occlusion,84.08129290617849,1048.62932098036,0.014748283752860412,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0068.png,occlusion,84.2524885583524,1080.6853507286437,0.015423340961098398,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0069.png,occlusion,84.00937070938215,1031.7680566783006,0.014396453089244851,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0070.png,occlusion,84.08044622425629,1046.4957283030144,0.014742562929061785,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0071.png,occlusion,84.2275057208238,1078.3801276165157,0.015314645308924485,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0072.png,occlusion,84.27304061784898,1093.525688257248,0.015526315789473685,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0073.png,occlusion,84.14158752860412,1069.4143095387124,0.015137299771167049,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0074.png,occlusion,84.11387013729977,1062.2617580512983,0.014997139588100686,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0075.png,occlusion,84.23598398169337,1080.5307912320764,0.01537471395881007,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0076.png,occlusion,84.22904462242563,1081.5192180055317,0.015368993135011442,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0077.png,occlusion,84.06534610983982,1044.5336459231519,0.014688215102974828,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0078.png,occlusion,84.05007151029749,1046.3300818499254,0.01465675057208238,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0079.png,occlusion,84.14420766590389,1067.0159742984379,0.015177345537757438,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0080.png,occlusion,84.02603546910755,1042.8595154883692,0.01454233409610984,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0081.png,occlusion,84.23942791762013,1082.5438061062182,0.015389016018306636,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0082.png,occlusion,84.23105263157895,1078.0038003853945,0.015317505720823799,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0083.png,occlusion,84.09650171624713,1052.9387660604516,0.014794050343249428,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0084.png,occlusion,84.24282036613272,1081.8674788750968,0.01539187643020595,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0085.png,occlusion,84.12078661327232,1064.8811516439757,0.015031464530892448,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0086.png,occlusion,84.02992848970251,1038.1399960375684,0.01452517162471396,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0087.png,occlusion,84.07324370709382,1045.2214720101083,0.014719679633867278,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0088.png,occlusion,84.09439645308925,1056.7459342526713,0.014788329519450801,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0089.png,occlusion,84.05227688787186,1047.7732683487811,0.014702517162471396,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0090.png,occlusion,84.05573512585812,1049.9072557629688,0.014699656750572082,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0091.png,occlusion,84.04793478260869,1042.0680852824198,0.014568077803203662,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0092.png,occlusion,84.02722254004577,1038.8741321931748,0.014482265446224257,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0093.png,occlusion,84.06182780320366,1047.0650475249824,0.014699656750572082,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0094.png,occlusion,84.1321052631579,1065.1340921474082,0.015077231121281464,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0095.png,occlusion,84.11816361556065,1060.596592147408,0.01494279176201373,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0096.png,occlusion,84.03735411899314,1042.7402420329915,0.014588100686498856,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0097.png,occlusion,84.28311212814646,1094.0148186920305,0.015552059496567506,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0098.png,occlusion,84.25173054919908,1091.1208369986666,0.015423340961098398,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0099.png,occlusion,84.0241847826087,1037.2921585089643,0.01447654462242563,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\occlusion\bank_card_0100.png,occlusion,84.0962900457666,1057.5422900879116,0.014839816933638445,0.0008381006864988559,False,normal,False,pass
data\processed\bank_card\rotate\bank_card_0001.png,rotate,85.71362414187644,927.2801390662557,0.016441647597254003,0.0007208237986270023,False,normal,False,pass
data\processed\bank_card\rotate\bank_card_0002.png,rotate,85.50961098398169,933.9206768192417,0.016747711670480548,0.0006864988558352403,False,normal,False,pass
